firstname,lastname,pitch_type,release_speed,horizontal_break,induced_vertical_break,Trunk_Lean_BR,Arm_Slot_Updated,Sho_AbAd_BR,Total Arm Angle,Arm_Slot_Bucket,abs_horizontal_break
Mason,Arnold,FB,81.47561,-10.34639,17.6774,-15.13884625,67.34410125,89.06955875,37.794745000000006,3/4,10.34639
Mason,Arnold,SI,79.21378,-17.50758,14.42463,-15.13884625,67.34410125,89.06955875,37.794745000000006,3/4,17.50758
Mason,Arnold,FB,81.95723,-13.38537,17.63183,-15.13884625,67.34410125,89.06955875,37.794745000000006,3/4,13.38537
Mason,Arnold,FB,81.30615,-15.39035,18.40284,-15.13884625,67.34410125,89.06955875,37.794745000000006,3/4,15.39035
Mason,Arnold,CH,73.30926,-17.71,3.58076,-15.13884625,67.34410125,89.06955875,37.794745000000006,3/4,17.71
Mason,Arnold,FB,79.99357,-9.84571,16.50126,-15.13884625,67.34410125,89.06955875,37.794745000000006,3/4,9.84571
Mason,Arnold,SL,72.26049,14.22655,4.19603,-15.13884625,67.34410125,89.06955875,37.794745000000006,3/4,14.22655
Mason,Arnold,FB,81.13015,-14.32254,16.24917,-15.13884625,67.34410125,89.06955875,37.794745000000006,3/4,14.32254
Mason,Arnold,SL,71.34473,20.87241,3.8281,-15.13884625,67.34410125,89.06955875,37.794745000000006,3/4,20.87241
Mason,Arnold,SI,80.70619,-18.24672,8.26968,-15.13884625,67.34410125,89.06955875,37.794745000000006,3/4,18.24672
Blaine,Harpenau,FB,88.3551,17.41743,17.6723,-12.279567647058823,67.94032470588235,88.26098823529412,34.33924294117648,3/4,17.41743
Blaine,Harpenau,CH,77.51879,17.17917,-2.50493,-12.279567647058823,67.94032470588235,88.26098823529412,34.33924294117648,3/4,17.17917
Blaine,Harpenau,CT,84.97875,7.35772,3.24321,-12.279567647058823,67.94032470588235,88.26098823529412,34.33924294117648,3/4,7.35772
Blaine,Harpenau,SL,77.36763,-7.1244,2.2838,-12.279567647058823,67.94032470588235,88.26098823529412,34.33924294117648,3/4,7.1244
Blaine,Harpenau,FB,88.91437,14.1623,15.06574,-12.279567647058823,67.94032470588235,88.26098823529412,34.33924294117648,3/4,14.1623
Blaine,Harpenau,CT,84.07582,1.74971,1.20619,-12.279567647058823,67.94032470588235,88.26098823529412,34.33924294117648,3/4,1.74971
Blaine,Harpenau,CH,80.05252,19.78851,-3.1244,-12.279567647058823,67.94032470588235,88.26098823529412,34.33924294117648,3/4,19.78851
Blaine,Harpenau,SI,87.21993,19.05419,12.55126,-12.279567647058823,67.94032470588235,88.26098823529412,34.33924294117648,3/4,19.05419
Blaine,Harpenau,SL,75.52284,-21.75138,-3.46049,-12.279567647058823,67.94032470588235,88.26098823529412,34.33924294117648,3/4,21.75138
Blaine,Harpenau,FB,88.42315,19.32238,15.76603,-12.279567647058823,67.94032470588235,88.26098823529412,34.33924294117648,3/4,19.32238
Blaine,Harpenau,SL,75.04575,-20.52868,-5.89087,-12.279567647058823,67.94032470588235,88.26098823529412,34.33924294117648,3/4,20.52868
Blaine,Harpenau,CH,79.29899,23.14923,-0.08186,-12.279567647058823,67.94032470588235,88.26098823529412,34.33924294117648,3/4,23.14923
Blaine,Harpenau,FB,88.617,15.00167,17.08834,-12.279567647058823,67.94032470588235,88.26098823529412,34.33924294117648,3/4,15.00167
Blaine,Harpenau,FB,88.33148,16.25521,16.02347,-12.279567647058823,67.94032470588235,88.26098823529412,34.33924294117648,3/4,16.25521
Blaine,Harpenau,FB,88.76027,17.25119,19.11878,-12.279567647058823,67.94032470588235,88.26098823529412,34.33924294117648,3/4,17.25119
Blaine,Harpenau,SI,88.13525,15.5042,15.41119,-12.279567647058823,67.94032470588235,88.26098823529412,34.33924294117648,3/4,15.5042
Blaine,Harpenau,CT,83.0864,2.50785,0.6677,-12.279567647058823,67.94032470588235,88.26098823529412,34.33924294117648,3/4,2.50785
Blaine,Harpenau,SI,88.54153,10.79574,15.46195,-12.279567647058823,67.94032470588235,88.26098823529412,34.33924294117648,3/4,10.79574
Collin,Maloney,CH,80.95192,21.65995,0.81744,-5.342131538461539,72.33140307692307,90.36911153846154,23.010728461538477,LOW 3/4,21.65995
Collin,Maloney,FB,90.87132,18.3848,10.43151,-5.342131538461539,72.33140307692307,90.36911153846154,23.010728461538477,LOW 3/4,18.3848
Collin,Maloney,FB,90.42296,18.09383,13.50013,-5.342131538461539,72.33140307692307,90.36911153846154,23.010728461538477,LOW 3/4,18.09383
Collin,Maloney,CH,82.85778,19.35409,2.49645,-5.342131538461539,72.33140307692307,90.36911153846154,23.010728461538477,LOW 3/4,19.35409
Collin,Maloney,SL,81.75187,0.74681,7.11234,-5.342131538461539,72.33140307692307,90.36911153846154,23.010728461538477,LOW 3/4,0.74681
Collin,Maloney,FB,87.76099,18.86208,9.80769,-5.342131538461539,72.33140307692307,90.36911153846154,23.010728461538477,LOW 3/4,18.86208
Collin,Maloney,FB,90.42612,13.37243,15.14814,-5.342131538461539,72.33140307692307,90.36911153846154,23.010728461538477,LOW 3/4,13.37243
Collin,Maloney,CH,81.56618,20.65142,2.00866,-5.342131538461539,72.33140307692307,90.36911153846154,23.010728461538477,LOW 3/4,20.65142
Collin,Maloney,FB,90.40998,17.02583,7.91435,-5.342131538461539,72.33140307692307,90.36911153846154,23.010728461538477,LOW 3/4,17.02583
Collin,Maloney,FB,90.25982,19.06048,8.71775,-5.342131538461539,72.33140307692307,90.36911153846154,23.010728461538477,LOW 3/4,19.06048
Collin,Maloney,SL,78.5306,-7.55229,4.20747,-5.342131538461539,72.33140307692307,90.36911153846154,23.010728461538477,LOW 3/4,7.55229
Collin,Maloney,FB,90.23155,21.88169,13.23502,-5.342131538461539,72.33140307692307,90.36911153846154,23.010728461538477,LOW 3/4,21.88169
Sam,Thomason,FB,84.92517,17.91868,16.17255,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,17.91868
Sam,Thomason,FB,84.45967,11.53312,21.05655,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,11.53312
Sam,Thomason,SL,74.6633,-15.56304,-3.05583,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,15.56304
Sam,Thomason,FB,83.99989,13.0931,17.00012,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,13.0931
Sam,Thomason,SL,74.28119,-15.4423,-5.22013,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,15.4423
Sam,Thomason,CH,75.65028,19.86552,9.31923,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,19.86552
Sam,Thomason,SL,75.00514,-17.29981,-10.56926,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,17.29981
Sam,Thomason,FB,86.10442,13.2455,22.84099,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,13.2455
Sam,Thomason,CH,77.12673,20.99926,3.31971,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,20.99926
Sam,Thomason,FB,86.36539,14.10969,18.7664,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,14.10969
Sam,Thomason,FB,82.50995,16.55236,16.67151,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,16.55236
Sam,Thomason,FB,84.1717,15.45816,16.41541,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,15.45816
Sam,Thomason,FB,84.23877,16.79279,18.47175,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,16.79279
Sam,Thomason,SL,73.05724,-11.79451,-5.82369,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,11.79451
Sam,Thomason,FB,84.63477,11.72892,17.68508,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,11.72892
Sam,Thomason,FB,84.5431,13.74705,18.76547,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,13.74705
Sam,Thomason,SL,75.72156,-7.95559,-6.81425,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,7.95559
Sam,Thomason,SL,73.93689,-13.05414,-4.17552,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,13.05414
Sam,Thomason,FB,84.56659,16.4815,15.6356,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,16.4815
Sam,Thomason,CH,78.33923,23.5345,4.5366,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,23.5345
Sam,Thomason,SL,73.28738,-13.10944,-2.24541,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,13.10944
Sam,Thomason,FB,84.25548,13.61808,17.14243,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,13.61808
Sam,Thomason,SL,73.04067,-9.05149,-2.01401,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,9.05149
Sam,Thomason,FB,81.93321,11.78527,21.06036,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,11.78527
Sam,Thomason,FB,80.49328,14.56163,15.08382,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,14.56163
Sam,Thomason,FB,83.80662,13.88968,18.83028,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,13.88968
Sam,Thomason,SL,73.5077,-6.42397,-4.49162,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,6.42397
Sam,Thomason,CH,75.47654,19.21242,7.4706,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,19.21242
Sam,Thomason,CH,75.76646,22.24016,4.06333,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,22.24016
Sam,Thomason,CB,72.82939,-10.79934,-9.22509,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,10.79934
Sam,Thomason,FB,82.86686,12.40618,17.66665,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,12.40618
Sam,Thomason,FB,83.06103,15.65663,20.19883,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,15.65663
Sam,Thomason,SL,76.33642,-10.61693,-1.46523,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,10.61693
Sam,Thomason,SL,70.75027,-14.85361,-2.20398,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,14.85361
Sam,Thomason,FB,84.8899,13.33643,18.87584,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,13.33643
Sam,Thomason,SL,76.46705,-13.64534,0.34365,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,13.64534
Sam,Thomason,CB,72.46571,-13.1832,-11.47618,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,13.1832
Sam,Thomason,FB,86.07184,16.47161,19.26606,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,16.47161
Sam,Thomason,CH,77.7651,24.41347,9.64958,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,24.41347
Sam,Thomason,CH,78.93822,20.72662,9.61922,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,20.72662
Sam,Thomason,FB,86.13404,14.13429,17.78267,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,14.13429
Sam,Thomason,CH,79.716,20.4367,11.57991,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,20.4367
Sam,Thomason,SL,73.12228,-11.0511,-7.11285,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,11.0511
Sam,Thomason,FB,88.55764,10.48273,15.90389,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,10.48273
Sam,Thomason,SL,71.86714,-8.45502,5.24593,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,8.45502
Sam,Thomason,FB,79.57732,15.98034,15.81854,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,15.98034
Sam,Thomason,SL,73.74552,-11.4938,2.28935,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,11.4938
Sam,Thomason,SL,71.70781,-6.71482,4.67933,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,6.71482
Sam,Thomason,CB,68.31583,-18.13711,-5.23893,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,18.13711
Sam,Thomason,SL,69.78278,-11.95606,2.04653,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,11.95606
Sam,Thomason,CB,68.23951,-15.98627,-6.15304,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,15.98627
Sam,Thomason,CB,69.13866,-11.08434,-3.73245,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,11.08434
Sam,Thomason,CB,69.63246,-13.09936,-9.71859,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,13.09936
Sam,Thomason,SL,73.48926,-0.92369,7.04282,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,0.92369
Sam,Thomason,SL,73.89117,-5.22264,4.03201,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,5.22264
Sam,Thomason,FB,79.53313,19.9216,14.76773,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,19.9216
Sam,Thomason,SL,72.89547,-6.76551,3.58164,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,6.76551
Sam,Thomason,CB,68.42074,-18.98952,-3.04258,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,18.98952
Sam,Thomason,FB,83.01337,12.53374,19.38822,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,12.53374
Sam,Thomason,SL,75.41667,-9.05381,2.99816,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,9.05381
Sam,Thomason,SL,77.84186,-3.23649,5.65886,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,3.23649
Sam,Thomason,SL,76.29598,-9.07166,0.34678,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,9.07166
Sam,Thomason,FB,83.41563,13.77371,14.66503,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,13.77371
Sam,Thomason,SL,75.82768,-12.09555,0.96352,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,12.09555
Sam,Thomason,FB,83.64437,15.2377,18.49978,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,15.2377
Sam,Thomason,FB,82.33707,17.63932,18.06469,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,17.63932
Sam,Thomason,CB,73.51232,-11.35003,-7.76541,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,11.35003
Sam,Thomason,SL,79.63948,-3.10447,9.26645,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,3.10447
Sam,Thomason,SL,78.27063,1.33711,9.18009,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,1.33711
Sam,Thomason,SL,75.44866,-9.58027,9.65649,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,9.58027
Sam,Thomason,FB,83.0404,11.92666,19.59783,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,11.92666
Sam,Thomason,FB,82.57689,16.9653,18.37005,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,16.9653
Sam,Thomason,FB,82.66385,16.61591,15.26222,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,16.61591
Sam,Thomason,CB,72.08057,-12.747,-7.0991,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,12.747
Sam,Thomason,FB,82.31583,11.41116,22.49341,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,11.41116
Sam,Thomason,SL,76.27448,-8.21645,6.49675,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,8.21645
Sam,Thomason,SL,76.79606,-2.55263,-1.14977,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,2.55263
Sam,Thomason,FB,83.78074,13.17258,15.67379,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,13.17258
Sam,Thomason,SL,79.42599,-4.13696,7.02364,-21.342031666666667,59.9704925,91.993805,51.37153916666667,HIGH 3/4,4.13696
Carter,Lovasz,SI,82.73952,20.56973,12.35755,15.33939,78.64289428571429,103.51828928571429,26.696495714285703,LOW 3/4,20.56973
Carter,Lovasz,SI,83.81145,20.72463,11.02206,15.33939,78.64289428571429,103.51828928571429,26.696495714285703,LOW 3/4,20.72463
Carter,Lovasz,SI,83.38097,22.04542,8.35804,15.33939,78.64289428571429,103.51828928571429,26.696495714285703,LOW 3/4,22.04542
Carter,Lovasz,FB,81.34794,11.90425,14.71229,15.33939,78.64289428571429,103.51828928571429,26.696495714285703,LOW 3/4,11.90425
Carter,Lovasz,SL,70.02643,-17.7517,1.65147,15.33939,78.64289428571429,103.51828928571429,26.696495714285703,LOW 3/4,17.7517
Carter,Lovasz,SL,70.96718,-16.30899,4.14497,15.33939,78.64289428571429,103.51828928571429,26.696495714285703,LOW 3/4,16.30899
Carter,Lovasz,SI,82.94132,20.3075,7.60226,15.33939,78.64289428571429,103.51828928571429,26.696495714285703,LOW 3/4,20.3075
Carter,Lovasz,SI,81.95251,19.37984,9.59314,15.33939,78.64289428571429,103.51828928571429,26.696495714285703,LOW 3/4,19.37984
Carter,Lovasz,CH,76.45115,18.41949,1.76548,15.33939,78.64289428571429,103.51828928571429,26.696495714285703,LOW 3/4,18.41949
Carter,Lovasz,FB,80.6678,16.83484,12.34896,15.33939,78.64289428571429,103.51828928571429,26.696495714285703,LOW 3/4,16.83484
Carter,Lovasz,CH,76.73049,19.1566,3.32109,15.33939,78.64289428571429,103.51828928571429,26.696495714285703,LOW 3/4,19.1566
Carter,Lovasz,CH,76.39915,21.5717,2.19279,15.33939,78.64289428571429,103.51828928571429,26.696495714285703,LOW 3/4,21.5717
Carter,Lovasz,SI,80.47196,18.52269,11.74766,15.33939,78.64289428571429,103.51828928571429,26.696495714285703,LOW 3/4,18.52269
Jacob,Foster,CH,78.15048,19.60708,7.21223,-21.660225,57.487177857142854,88.52467571428572,54.17304714285714,HIGH 3/4,19.60708
Jacob,Foster,CH,79.61515,20.07571,6.22013,-21.660225,57.487177857142854,88.52467571428572,54.17304714285714,HIGH 3/4,20.07571
Jacob,Foster,FB,86.59344,9.93208,18.99658,-21.660225,57.487177857142854,88.52467571428572,54.17304714285714,HIGH 3/4,9.93208
Jacob,Foster,CB,69.94287,-25.41567,-7.61173,-21.660225,57.487177857142854,88.52467571428572,54.17304714285714,HIGH 3/4,25.41567
Jacob,Foster,FB,85.91531,17.72947,13.64795,-21.660225,57.487177857142854,88.52467571428572,54.17304714285714,HIGH 3/4,17.72947
Jacob,Foster,SL,72.88086,-13.61867,-0.33901,-21.660225,57.487177857142854,88.52467571428572,54.17304714285714,HIGH 3/4,13.61867
Jacob,Foster,SL,73.26978,-20.42764,-1.70964,-21.660225,57.487177857142854,88.52467571428572,54.17304714285714,HIGH 3/4,20.42764
Jacob,Foster,CB,69.65382,-14.41799,-17.19584,-21.660225,57.487177857142854,88.52467571428572,54.17304714285714,HIGH 3/4,14.41799
Jacob,Foster,FB,86.03678,12.20762,20.28364,-21.660225,57.487177857142854,88.52467571428572,54.17304714285714,HIGH 3/4,12.20762
Jacob,Foster,CB,67.9375,-17.41835,-14.76143,-21.660225,57.487177857142854,88.52467571428572,54.17304714285714,HIGH 3/4,17.41835
Jacob,Foster,SL,73.31847,-18.09291,0.87664,-21.660225,57.487177857142854,88.52467571428572,54.17304714285714,HIGH 3/4,18.09291
Jacob,Foster,CH,79.85171,20.06353,10.26136,-21.660225,57.487177857142854,88.52467571428572,54.17304714285714,HIGH 3/4,20.06353
Jacob,Foster,FB,86.40458,11.63979,18.76084,-21.660225,57.487177857142854,88.52467571428572,54.17304714285714,HIGH 3/4,11.63979
Jacob,Foster,FB,86.95973,15.24864,10.91347,-21.660225,57.487177857142854,88.52467571428572,54.17304714285714,HIGH 3/4,15.24864
Nick,Phillips,FB,78.79369,2.18034,18.37447,-13.173779166666668,58.214079166666664,98.91243000000001,44.9597,3/4,2.18034
Nick,Phillips,FB,80.6026,9.18855,16.50636,-13.173779166666668,58.214079166666664,98.91243000000001,44.9597,3/4,9.18855
Nick,Phillips,FB,79.29275,4.30071,17.20533,-13.173779166666668,58.214079166666664,98.91243000000001,44.9597,3/4,4.30071
Nick,Phillips,CH,75.35442,18.7318,8.59519,-13.173779166666668,58.214079166666664,98.91243000000001,44.9597,3/4,18.7318
Nick,Phillips,CB,69.41486,-19.04109,-11.02598,-13.173779166666668,58.214079166666664,98.91243000000001,44.9597,3/4,19.04109
Nick,Phillips,FB,80.81861,8.1121,8.67124,-13.173779166666668,58.214079166666664,98.91243000000001,44.9597,3/4,8.1121
Nick,Phillips,CH,76.21307,18.17819,13.19275,-13.173779166666668,58.214079166666664,98.91243000000001,44.9597,3/4,18.17819
Nick,Phillips,CH,75.07307,14.12751,15.18213,-13.173779166666668,58.214079166666664,98.91243000000001,44.9597,3/4,14.12751
Nick,Phillips,CB,69.30395,-16.83696,-10.16381,-13.173779166666668,58.214079166666664,98.91243000000001,44.9597,3/4,16.83696
Nick,Phillips,FB,80.45382,6.09117,18.80644,-13.173779166666668,58.214079166666664,98.91243000000001,44.9597,3/4,6.09117
Nick,Phillips,CB,67.03296,-11.55914,-16.00842,-13.173779166666668,58.214079166666664,98.91243000000001,44.9597,3/4,11.55914
Nick,Phillips,FB,82.04787,3.25664,17.44282,-13.173779166666668,58.214079166666664,98.91243000000001,44.9597,3/4,3.25664
Alex,Logan,CB,72.36441,-12.69807,-10.29227,-15.393933571428573,60.974545,92.09092071428572,44.41938857142858,3/4,12.69807
Alex,Logan,FB,87.62074,9.07656,18.43875,-15.393933571428573,60.974545,92.09092071428572,44.41938857142858,3/4,9.07656
Alex,Logan,FB,86.3393,7.13767,15.17236,-15.393933571428573,60.974545,92.09092071428572,44.41938857142858,3/4,7.13767
Alex,Logan,FB,85.97538,4.16253,16.11631,-15.393933571428573,60.974545,92.09092071428572,44.41938857142858,3/4,4.16253
Alex,Logan,FB,85.66101,9.36778,17.33296,-15.393933571428573,60.974545,92.09092071428572,44.41938857142858,3/4,9.36778
Alex,Logan,FB,87.10535,1.37533,19.27586,-15.393933571428573,60.974545,92.09092071428572,44.41938857142858,3/4,1.37533
Alex,Logan,SL,76.28364,-11.51045,8.40185,-15.393933571428573,60.974545,92.09092071428572,44.41938857142858,3/4,11.51045
Alex,Logan,SL,76.70366,-16.51991,4.57967,-15.393933571428573,60.974545,92.09092071428572,44.41938857142858,3/4,16.51991
Alex,Logan,FB,85.89994,16.26079,14.94043,-15.393933571428573,60.974545,92.09092071428572,44.41938857142858,3/4,16.26079
Alex,Logan,CB,72.62407,-13.81405,-14.50351,-15.393933571428573,60.974545,92.09092071428572,44.41938857142858,3/4,13.81405
Alex,Logan,SL,78.2325,-11.77967,7.5265,-15.393933571428573,60.974545,92.09092071428572,44.41938857142858,3/4,11.77967
Alex,Logan,CH,80.48867,9.75005,8.71939,-15.393933571428573,60.974545,92.09092071428572,44.41938857142858,3/4,9.75005
Dalton,Forck,FB,78.09162,-13.61478,18.61289,-2.847068,72.92862066666666,97.289818,19.918447333333347,SIDE,13.61478
Dalton,Forck,CH,70.22429,-22.11278,5.80076,-2.847068,72.92862066666666,97.289818,19.918447333333347,SIDE,22.11278
Dalton,Forck,FB,77.21121,-17.07798,16.3511,-2.847068,72.92862066666666,97.289818,19.918447333333347,SIDE,17.07798
Dalton,Forck,FB,78.44742,-19.41248,9.14025,-2.847068,72.92862066666666,97.289818,19.918447333333347,SIDE,19.41248
Dalton,Forck,SI,78.61967,-19.24381,13.8663,-2.847068,72.92862066666666,97.289818,19.918447333333347,SIDE,19.24381
Dalton,Forck,SI,77.58507,-21.27808,6.41802,-2.847068,72.92862066666666,97.289818,19.918447333333347,SIDE,21.27808
Dalton,Forck,FB,76.7157,-14.25042,11.88334,-2.847068,72.92862066666666,97.289818,19.918447333333347,SIDE,14.25042
Dalton,Forck,SI,78.70971,-20.04319,9.73111,-2.847068,72.92862066666666,97.289818,19.918447333333347,SIDE,20.04319
Dalton,Forck,CB,67.63546,7.70836,-3.22646,-2.847068,72.92862066666666,97.289818,19.918447333333347,SIDE,7.70836
Dalton,Forck,SI,79.1758,-20.06967,11.33879,-2.847068,72.92862066666666,97.289818,19.918447333333347,SIDE,20.06967
Dalton,Forck,CB,65.59628,3.56338,-6.37416,-2.847068,72.92862066666666,97.289818,19.918447333333347,SIDE,3.56338
Dalton,Forck,CB,65.36647,14.21851,-3.02803,-2.847068,72.92862066666666,97.289818,19.918447333333347,SIDE,14.21851
Dalton,Forck,FB,80.12951,-15.47671,20.74984,-2.847068,72.92862066666666,97.289818,19.918447333333347,SIDE,15.47671
Dalton,Forck,CH,70.58125,-20.44189,8.92762,-2.847068,72.92862066666666,97.289818,19.918447333333347,SIDE,20.44189
Dalton,Forck,CH,71.48265,-21.67787,8.16901,-2.847068,72.92862066666666,97.289818,19.918447333333347,SIDE,21.67787
Sam,Kluever,SL,80.22933,-19.56066,4.42848,-15.583683000000002,68.596583,83.53431,36.98710000000001,3/4,19.56066
Sam,Kluever,SL,79.32839,-20.01813,-1.99606,-15.583683000000002,68.596583,83.53431,36.98710000000001,3/4,20.01813
Sam,Kluever,SI,90.92786,19.51045,16.86269,-15.583683000000002,68.596583,83.53431,36.98710000000001,3/4,19.51045
Sam,Kluever,SI,90.42021,13.3406,13.4869,-15.583683000000002,68.596583,83.53431,36.98710000000001,3/4,13.3406
Sam,Kluever,SI,89.51088,17.87207,14.98464,-15.583683000000002,68.596583,83.53431,36.98710000000001,3/4,17.87207
Sam,Kluever,SL,79.33541,-17.03738,1.57585,-15.583683000000002,68.596583,83.53431,36.98710000000001,3/4,17.03738
Sam,Kluever,SI,90.08825,13.03572,13.81058,-15.583683000000002,68.596583,83.53431,36.98710000000001,3/4,13.03572
Sam,Kluever,SI,90.47202,13.3273,12.43594,-15.583683000000002,68.596583,83.53431,36.98710000000001,3/4,13.3273
Sam,Kluever,SI,90.63396,13.60622,14.97031,-15.583683000000002,68.596583,83.53431,36.98710000000001,3/4,13.60622
Sam,Kluever,SL,77.4814,-18.73562,-4.90138,-15.583683000000002,68.596583,83.53431,36.98710000000001,3/4,18.73562
Sam,Kluever,SL,77.41815,-12.24387,2.28185,-15.583683000000002,68.596583,83.53431,36.98710000000001,3/4,12.24387
Sam,Kluever,SL,77.36049,-23.87365,-1.84574,-15.583683000000002,68.596583,83.53431,36.98710000000001,3/4,23.87365
Sam,Kluever,SI,88.60791,19.85618,14.48115,-15.583683000000002,68.596583,83.53431,36.98710000000001,3/4,19.85618
Sam,Kluever,SI,89.80091,17.44517,12.32175,-15.583683000000002,68.596583,83.53431,36.98710000000001,3/4,17.44517
Sam,Kluever,SI,88.28094,17.1163,13.69863,-15.583683000000002,68.596583,83.53431,36.98710000000001,3/4,17.1163
Sam,Kluever,SI,88.93598,17.06731,14.35624,-15.583683000000002,68.596583,83.53431,36.98710000000001,3/4,17.06731
Sam,Kluever,SL,77.2364,-12.93993,1.13579,-15.583683000000002,68.596583,83.53431,36.98710000000001,3/4,12.93993
